Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
PTJPL,2009-09-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,40.67515,668
PTJPL,2009-09-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
PTJPL,2009-09-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,62.773268,39743
PTJPL,2009-09-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,65.871606,9502
PTJPL,2009-09-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,59.759953,159794
PTJPL,2009-09-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,52.271092,74425
PTJPL,2009-09-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,56.4488,9746
PTJPL,2009-09-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
PTJPL,2009-09-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
PTJPL,2009-09-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,52.987295,5982
PTJPL,2009-09-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,61.736507,2353
PTJPL,2009-09-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,11.872274,1605
PTJPL,2009-09-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,50.577079,137884
PTJPL,2009-09-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,85.653303,48489
PTJPL,2009-09-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,81.540892,538
PTJPL,2009-09-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
PTJPL,2009-09-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,69.863151,7870
PTJPL,2009-09-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
PTJPL,2009-09-01,5-054,5-054,ASH VALLEY,ASH VALLEY,47.289608,12106
PTJPL,2009-09-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
PTJPL,2009-09-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,70.539041,1857
PTJPL,2009-09-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,103.743548,620
PTJPL,2009-09-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,69.936073,219
PTJPL,2009-09-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,14.531373,510
PTJPL,2009-09-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
PTJPL,2009-09-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
PTJPL,2009-09-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
PTJPL,2009-09-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,89.076923,39
PTJPL,2009-09-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
PTJPL,2009-09-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
PTJPL,2009-09-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,19.262527,918
PTJPL,2009-09-01,5-015,5-015,BIG VALLEY,BIG VALLEY,63.947247,41040
PTJPL,2009-09-01,5-004,5-004,BIG VALLEY,BIG VALLEY,44.132709,163109
PTJPL,2009-09-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,30.277756,7575
PTJPL,2009-09-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,0
PTJPL,2009-09-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,13.599115,1130
PTJPL,2009-09-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,88.064935,154
PTJPL,2009-09-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,70.772719,17397
PTJPL,2009-09-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,57.666667,12
PTJPL,2009-09-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,0
PTJPL,2009-09-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,52.54,4250
PTJPL,2009-09-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,67.058209,74902
PTJPL,2009-09-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,32.975637,7963
PTJPL,2009-09-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,33.928248,1324
PTJPL,2009-09-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,0
PTJPL,2009-09-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,0
PTJPL,2009-09-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,0
PTJPL,2009-09-01,6-101,6-101,BULL FLAT,BULL FLAT,19.75,48
PTJPL,2009-09-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,36.210012,6852
PTJPL,2009-09-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,51.542099,1734
PTJPL,2009-09-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,0
PTJPL,2009-09-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,51.270582,149448
PTJPL,2009-09-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,,0
PTJPL,2009-09-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,,0
PTJPL,2009-09-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,,0
PTJPL,2009-09-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,,0
PTJPL,2009-09-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,22.62432,6250
PTJPL,2009-09-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,,0
PTJPL,2009-09-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,,0
PTJPL,2009-09-01,6-061,6-061,CAMEO AREA,CAMEO AREA,,0
PTJPL,2009-09-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,30.111111,126
PTJPL,2009-09-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,,0
PTJPL,2009-09-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,98.892356,1282
PTJPL,2009-09-01,3-018,3-018,CARPINTERIA,CARPINTERIA,62.436804,13102
PTJPL,2009-09-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,17.699987,22739
PTJPL,2009-09-01,6-006,6-006,CARSON VALLEY,CARSON VALLEY,81.385793,10516
PTJPL,2009-09-01,5-029,5-029,CASTAC LAKE VALLEY,CASTAC LAKE VALLEY,48.86052,846
PTJPL,2009-09-01,2-008,2-008,CASTRO VALLEY,CASTRO VALLEY,,0
PTJPL,2009-09-01,6-038,6-038,CAVES CANYON VALLEY,CAVES CANYON VALLEY,,0
PTJPL,2009-09-01,5-045,5-045,CAYTON VALLEY,CAYTON VALLEY,82.259765,4250
PTJPL,2009-09-01,3-038,3-038,CAYUCOS VALLEY,CAYUCOS VALLEY,,0
PTJPL,2009-09-01,7-043,7-043,CHEMEHUEVI VALLEY,CHEMEHUEVI VALLEY,,0
PTJPL,2009-09-01,7-032,7-032,CHOCOLATE VALLEY,CHOCOLATE VALLEY,5.761194,67
PTJPL,2009-09-01,3-005,3-005,CHOLAME VALLEY,CHOLAME VALLEY,40.940795,17718
PTJPL,2009-09-01,3-042,3-042,CHORRO VALLEY,CHORRO VALLEY,83.515058,1295
PTJPL,2009-09-01,5-061,5-061,CHROME TOWN AREA,CHROME TOWN AREA,15.782779,511
PTJPL,2009-09-01,7-005,7-005,CHUCKWALLA VALLEY,CHUCKWALLA VALLEY,38.674196,4604
PTJPL,2009-09-01,2-005,2-005,CLAYTON VALLEY,CLAYTON VALLEY,97.667178,652
PTJPL,2009-09-01,5-066,5-066,CLEAR LAKE CACHE FORMATION,CLEAR LAKE CACHE FORMATION,53.220213,940
PTJPL,2009-09-01,5-058,5-058,CLOVER VALLEY,CLOVER VALLEY,28.049813,1606
PTJPL,2009-09-01,7-021.03,7-021,COACHELLA VALLEY,COACHELLA VALLEY - DESERT HOT SPRINGS,75.09436,2713
PTJPL,2009-09-01,7-021.01,7-021,COACHELLA VALLEY,COACHELLA VALLEY - INDIO,73.628406,293745
PTJPL,2009-09-01,7-021.02,7-021,COACHELLA VALLEY,COACHELLA VALLEY - MISSION CREEK,61.865031,978
PTJPL,2009-09-01,7-021.04,7-021,COACHELLA VALLEY,COACHELLA VALLEY - SAN GORGONIO PASS,76.469101,356
PTJPL,2009-09-01,4-011.04,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - CENTRAL,103.037402,7005
PTJPL,2009-09-01,4-011.02,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - HOLLYWOOD,92.708978,323
PTJPL,2009-09-01,4-011.01,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - SANTA MONICA,100.422121,4186
PTJPL,2009-09-01,4-011.03,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - WEST COAST,102.844012,4058
PTJPL,2009-09-01,8-001,8-001,COASTAL PLAIN OF ORANGE COUNTY,COASTAL PLAIN OF ORANGE COUNTY,89.726384,23946
PTJPL,2009-09-01,9-033,9-033,COASTAL PLAIN OF SAN DIEGO,COASTAL PLAIN OF SAN DIEGO,100.380667,3507
PTJPL,2009-09-01,6-072,6-072,COLES FLAT,COLES FLAT,,0
PTJPL,2009-09-01,5-019,5-019,COLLAYOMI VALLEY,COLLAYOMI VALLEY,31.923537,3845
PTJPL,2009-09-01,7-055,7-055,COLLINS VALLEY,COLLINS VALLEY,,0
