Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
DISALEXI,2010-10-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,14.973054,668
DISALEXI,2010-10-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
DISALEXI,2010-10-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,35.982513,39743
DISALEXI,2010-10-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,36.951153,9499
DISALEXI,2010-10-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,26.585604,159613
DISALEXI,2010-10-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,17.812,74415
DISALEXI,2010-10-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,16.278371,9746
DISALEXI,2010-10-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
DISALEXI,2010-10-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
DISALEXI,2010-10-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,30.862755,5982
DISALEXI,2010-10-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,23.0085,2353
DISALEXI,2010-10-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,5.041745,1605
DISALEXI,2010-10-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,41.897145,137884
DISALEXI,2010-10-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,29.390192,48489
DISALEXI,2010-10-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,68.208556,374
DISALEXI,2010-10-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
DISALEXI,2010-10-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,32.500381,7870
DISALEXI,2010-10-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
DISALEXI,2010-10-01,5-054,5-054,ASH VALLEY,ASH VALLEY,16.79093,12106
DISALEXI,2010-10-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
