MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2006-10-01,California Islands,0,48.287,51,34,60,16.971,115
ENSEMBLE,2006-10-01,Central Coast,3,36.1622,33,18,53,22.2261,2730493
ENSEMBLE,2006-10-01,Colorado River,10,60.3171,55,27,91,38.3742,2621250
ENSEMBLE,2006-10-01,North Coast,1,38.535,38,23,52,19.5878,1907146
ENSEMBLE,2006-10-01,North Lahontan,8,31.6164,31,19,44,16.2089,763211
ENSEMBLE,2006-10-01,Sacramento River,5,41.6567,41,22,60,22.6147,9997270
ENSEMBLE,2006-10-01,San Francisco Bay,2,30.617,29,19,40,14.9226,596152
ENSEMBLE,2006-10-01,San Joaquin River,6,46.0934,48,26,65,22.5155,9311817
ENSEMBLE,2006-10-01,South Coast,4,50.6012,55,30,71,24.7843,941855
ENSEMBLE,2006-10-01,South Lahontan,9,42.7802,37,17,65,30.3633,335871
ENSEMBLE,2006-10-01,Tulare Lake,7,44.9793,47,23,65,23.8139,14214021
