MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2007-06-01,California Islands,0,72.2609,78.0,57.0,93.0,26.948,115
ENSEMBLE,2007-06-01,Central Coast,3,69.9021,70.0,34.0,101.0,41.961,2729973
ENSEMBLE,2007-06-01,Colorado River,10,127.1657,148.5049,54.4903,186.4999,70.3554,2621250
ENSEMBLE,2007-06-01,North Coast,1,109.6504,114.0,75.0,146.0,46.4765,1907352
ENSEMBLE,2007-06-01,North Lahontan,8,94.8367,104.0,51.0,136.0,50.689,763211
ENSEMBLE,2007-06-01,Sacramento River,5,128.0607,141.0,74.0,184.0,62.85,9997266
ENSEMBLE,2007-06-01,San Francisco Bay,2,67.776,65.0,44.0,88.0,32.7914,595796
ENSEMBLE,2007-06-01,San Joaquin River,6,116.032,122.501,64.501,166.4978,59.9603,9311814
ENSEMBLE,2007-06-01,South Coast,4,86.1005,89.0,48.0,123.0,48.3289,941692
ENSEMBLE,2007-06-01,South Lahontan,9,94.707,101.0,19.0,158.0,71.1091,335871
ENSEMBLE,2007-06-01,Tulare Lake,7,113.7917,122.5028,58.4972,164.4966,63.2526,14214085
