MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2019-11-01,California Islands,0,29.7652,29,25,34,6.585,115
ENSEMBLE,2019-11-01,Central Coast,3,23.6473,21,15,29,12.4118,2731052
ENSEMBLE,2019-11-01,Colorado River,10,44.6055,43,27,61,21.5786,2621250
ENSEMBLE,2019-11-01,North Coast,1,17.7132,17,12,23,8.4662,1907429
ENSEMBLE,2019-11-01,North Lahontan,8,16.4007,16,10,22,8.379,763167
ENSEMBLE,2019-11-01,Sacramento River,5,23.2519,20,12,34,14.2532,9981259
ENSEMBLE,2019-11-01,San Francisco Bay,2,13.7358,13,9,18,6.8735,594764
ENSEMBLE,2019-11-01,San Joaquin River,6,24.9851,24,16,34,11.0825,9311806
ENSEMBLE,2019-11-01,South Coast,4,39.6873,41,26,53,17.3998,941853
ENSEMBLE,2019-11-01,South Lahontan,9,24.4543,21,12,34,16.1996,335871
ENSEMBLE,2019-11-01,Tulare Lake,7,27.7197,26,15,39,14.5253,14213345
