MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2020-12-01,California Islands,0,13.8174,10,4,21,11.0788,115
FILLED,2020-12-01,Central Coast,3,18.9251,19,13,23,9.1081,2731126
FILLED,2020-12-01,Colorado River,10,34.3309,35,21,49,17.2768,2621250
FILLED,2020-12-01,North Coast,1,13.6953,12,10,17,6.2264,1907809
FILLED,2020-12-01,North Lahontan,8,11.8158,11,9,15,5.0511,763211
FILLED,2020-12-01,Sacramento River,5,18.8671,18,13,24,8.4311,9997270
FILLED,2020-12-01,San Francisco Bay,2,14.3292,14,11,18,5.463,596995
FILLED,2020-12-01,San Joaquin River,6,19.4364,20,15,24,5.9799,9311817
FILLED,2020-12-01,South Coast,4,31.1683,33,17,43,16.1346,941855
FILLED,2020-12-01,South Lahontan,9,16.5385,14,10,21,10.4818,335871
FILLED,2020-12-01,Tulare Lake,7,19.7909,19,13,26,9.0331,14214085
