MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2016-10-01,California Islands,0,28.9826,27,25,33,7.385,115
FILLED,2016-10-01,Central Coast,3,38.9031,36,24,52,19.5984,2731126
FILLED,2016-10-01,Colorado River,10,58.0817,53,21,91,40.4199,2621250
FILLED,2016-10-01,North Coast,1,33.5466,34,25,42,12.3576,1907809
FILLED,2016-10-01,North Lahontan,8,35.3853,34,25,46,14.8949,763211
FILLED,2016-10-01,Sacramento River,5,40.6776,41,28,53,16.7803,9997270
FILLED,2016-10-01,San Francisco Bay,2,30.0494,30,23,37,10.129,596995
FILLED,2016-10-01,San Joaquin River,6,48.014,50,31,64,20.291,9311817
FILLED,2016-10-01,South Coast,4,48.7947,50,29,67,24.1119,941855
FILLED,2016-10-01,South Lahontan,9,46.28,36,13,75,38.0222,335871
FILLED,2016-10-01,Tulare Lake,7,45.7545,43,20,71,27.275,14214085
