MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2023-10-01,California Islands,0,34.8348,33,24,44,12.3802,115
FILLED,2023-10-01,Central Coast,3,41.1165,38,25,57,21.9398,2731126
FILLED,2023-10-01,Colorado River,10,66.9373,64,31,101,39.9468,2621250
FILLED,2023-10-01,North Coast,1,40.9713,42,28,55,17.2208,1907809
FILLED,2023-10-01,North Lahontan,8,44.1624,45,33,55,16.0486,763211
FILLED,2023-10-01,Sacramento River,5,48.0913,50,31,64,20.0572,9997270
FILLED,2023-10-01,San Francisco Bay,2,32.6961,32,23,42,13.0875,596995
FILLED,2023-10-01,San Joaquin River,6,52.0876,56,34,70,22.7249,9311817
FILLED,2023-10-01,South Coast,4,59.9062,63,42,78,24.121,941855
FILLED,2023-10-01,South Lahontan,9,54.9947,55,30,77,30.3994,335871
FILLED,2023-10-01,Tulare Lake,7,51.1319,55,24,75,27.838,14214085
