MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2007-02-01,San Luis Obispo,06079,06,079,26.783,27.0,21.0,32.0,9.7998,713381
ENSEMBLE,2007-02-01,San Mateo,06081,06,081,31.8136,33.0,28.0,37.0,7.1294,27160
ENSEMBLE,2007-02-01,Sierra,06091,06,091,21.279,21.0,17.0,26.0,6.4773,97042
ENSEMBLE,2007-02-01,Sacramento,06067,06,067,33.335,34.0,28.0,39.0,7.5206,754316
ENSEMBLE,2007-02-01,Tulare,06107,06,107,36.5547,37.0,29.0,46.0,11.3278,3182833
ENSEMBLE,2007-02-01,San Benito,06069,06,069,26.0718,26.0,20.0,33.0,9.3817,239399
ENSEMBLE,2007-02-01,Butte,06007,06,007,32.5371,32.0,27.0,38.0,8.1602,1037930
ENSEMBLE,2007-02-01,Merced,06047,06,047,35.667,36.0,30.0,42.0,8.7547,2379691
ENSEMBLE,2007-02-01,Tuolumne,06109,06,109,30.6812,31.0,27.0,35.0,6.2794,7638
ENSEMBLE,2007-02-01,Orange,06059,06,059,30.8722,28.0,21.0,41.0,12.6941,16677
ENSEMBLE,2007-02-01,Los Angeles,06037,06,037,19.7021,16.0,9.0,28.0,14.7872,132114
ENSEMBLE,2007-02-01,Santa Cruz,06087,06,087,31.0418,31.0,26.0,36.0,6.9868,79110
ENSEMBLE,2007-02-01,Sonoma,06097,06,097,30.6904,30.0,26.0,36.0,7.0562,489833
ENSEMBLE,2007-02-01,Marin,06041,06,041,35.5903,37.0,33.0,40.0,5.9537,70834
ENSEMBLE,2007-02-01,Alameda,06001,06,001,27.6595,28.0,24.0,32.0,6.478,47122
ENSEMBLE,2007-02-01,Alpine,06003,06,003,15.5839,15.0,11.0,20.0,6.2403,14404
ENSEMBLE,2007-02-01,Placer,06061,06,061,32.5829,33.0,29.0,37.0,6.2346,202155
ENSEMBLE,2007-02-01,Nevada,06057,06,057,27.4882,28.0,24.0,31.0,5.2666,20816
ENSEMBLE,2007-02-01,Yolo,06113,06,113,29.6361,30.0,23.0,37.0,9.5819,1423980
ENSEMBLE,2007-02-01,Fresno,06019,06,019,25.3767,25.0,17.0,32.0,10.8122,5410392
ENSEMBLE,2007-02-01,Trinity,06105,06,105,17.5126,18.0,13.0,22.0,5.9645,17839
ENSEMBLE,2007-02-01,Shasta,06089,06,089,22.2756,23.0,17.0,28.0,8.0639,275837
ENSEMBLE,2007-02-01,Yuba,06115,06,115,34.5044,34.0,28.0,41.0,8.6385,396560
ENSEMBLE,2007-02-01,Colusa,06011,06,011,29.2138,29.0,22.0,37.0,10.448,1352308
ENSEMBLE,2007-02-01,Riverside,06065,06,065,38.8234,32.0,16.0,60.0,26.8281,844254
ENSEMBLE,2007-02-01,Contra Costa,06013,06,013,29.9405,30.0,25.0,36.0,8.5259,192451
ENSEMBLE,2007-02-01,Humboldt,06023,06,023,33.819,35.0,30.0,37.0,5.5332,193758
ENSEMBLE,2007-02-01,San Diego,06073,06,073,39.8018,42.0,32.0,49.0,12.5966,240056
ENSEMBLE,2007-02-01,Monterey,06053,06,053,26.7573,27.0,22.0,32.0,8.9766,1073135
ENSEMBLE,2007-02-01,Mendocino,06045,06,045,27.5949,28.0,24.0,31.0,5.3265,213167
ENSEMBLE,2007-02-01,El Dorado,06017,06,017,23.5297,24.0,19.0,28.0,6.867,22766
ENSEMBLE,2007-02-01,Siskiyou,06093,06,093,19.1244,19.0,15.0,24.0,7.2823,815960
ENSEMBLE,2007-02-01,Madera,06039,06,039,33.4713,33.0,27.0,40.0,8.866,1612379
ENSEMBLE,2007-02-01,Lake,06033,06,033,22.323,23.0,19.0,26.0,6.2115,134389
ENSEMBLE,2007-02-01,Ventura,06111,06,111,38.4057,40.0,30.0,48.0,13.184,422451
ENSEMBLE,2007-02-01,Sutter,06101,06,101,31.3143,32.0,25.0,38.0,9.1896,1171200
ENSEMBLE,2007-02-01,Glenn,06021,06,021,30.7834,31.0,25.0,38.0,9.1882,1192749
ENSEMBLE,2007-02-01,Mariposa,06043,06,043,28.3607,29.0,25.0,32.0,4.6745,2939
ENSEMBLE,2007-02-01,San Bernardino,06071,06,071,26.1316,23.0,10.0,39.0,19.8646,117711
ENSEMBLE,2007-02-01,Stanislaus,06099,06,099,37.4582,38.0,32.0,44.0,8.4873,1787952
ENSEMBLE,2007-02-01,Imperial,06025,06,025,54.9307,57.0,28.0,83.0,29.381,1963088
ENSEMBLE,2007-02-01,Santa Clara,06085,06,085,28.2699,29.0,24.0,33.0,7.747,113090
ENSEMBLE,2007-02-01,Calaveras,06009,06,009,30.399,30.0,26.0,34.0,6.406,20947
ENSEMBLE,2007-02-01,Tehama,06103,06,103,29.6385,29.0,25.0,34.0,6.5232,586301
ENSEMBLE,2007-02-01,Santa Barbara,06083,06,083,32.638,33.0,25.0,40.0,11.6101,539804
ENSEMBLE,2007-02-01,Mono,06051,06,051,18.9913,19.0,14.0,24.0,7.9826,188033
ENSEMBLE,2007-02-01,Del Norte,06015,06,015,25.5683,25.0,21.0,29.0,6.0653,39497
ENSEMBLE,2007-02-01,Napa,06055,06,055,27.4213,27.0,24.0,31.0,5.8576,234617
ENSEMBLE,2007-02-01,Solano,06095,06,095,30.9764,31.0,25.0,37.0,8.1841,831072
ENSEMBLE,2007-02-01,Modoc,06049,06,049,17.1109,17.0,13.0,22.0,6.9239,887438
ENSEMBLE,2007-02-01,San Joaquin,06077,06,077,34.2907,34.0,29.0,39.0,7.5596,2315417
ENSEMBLE,2007-02-01,Inyo,06027,06,027,17.9875,17.0,11.0,24.0,10.0206,79724
ENSEMBLE,2007-02-01,Plumas,06063,06,063,18.6073,18.0,15.0,22.0,6.0031,203426
ENSEMBLE,2007-02-01,Amador,06005,06,005,31.3151,31.0,27.0,35.0,5.9626,47862
ENSEMBLE,2007-02-01,San Francisco,06075,06,075,,,,,,0
ENSEMBLE,2007-02-01,Kings,06031,06,031,28.3976,28.0,18.0,38.0,12.625,2261623
ENSEMBLE,2007-02-01,Lassen,06035,06,035,15.3225,15.0,11.0,20.0,7.0992,566304
ENSEMBLE,2007-02-01,Kern,06029,06,029,29.8629,28.0,20.0,41.0,14.3861,4005969
