Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
SIMS,2011-10-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,34.615517,580
SIMS,2011-10-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
SIMS,2011-10-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,42.869614,39337
SIMS,2011-10-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,42.945663,9349
SIMS,2011-10-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,49.275031,154110
SIMS,2011-10-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,47.111595,65720
SIMS,2011-10-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,69.174711,9158
SIMS,2011-10-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
SIMS,2011-10-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
SIMS,2011-10-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,52.360205,5669
SIMS,2011-10-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,54.751976,2024
SIMS,2011-10-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,45.552025,1605
SIMS,2011-10-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,41.070442,124769
SIMS,2011-10-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,62.606262,40560
SIMS,2011-10-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,78.143123,538
SIMS,2011-10-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
SIMS,2011-10-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,65.166776,7609
SIMS,2011-10-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
SIMS,2011-10-01,5-054,5-054,ASH VALLEY,ASH VALLEY,40.792572,6624
SIMS,2011-10-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
SIMS,2011-10-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,57.094602,1871
SIMS,2011-10-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,77.078947,38
SIMS,2011-10-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,102.0625,80
SIMS,2011-10-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,71.693478,460
SIMS,2011-10-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
SIMS,2011-10-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
SIMS,2011-10-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
SIMS,2011-10-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,59.555556,27
SIMS,2011-10-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
SIMS,2011-10-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
SIMS,2011-10-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,10.770795,541
SIMS,2011-10-01,5-015,5-015,BIG VALLEY,BIG VALLEY,53.470039,40486
SIMS,2011-10-01,5-004,5-004,BIG VALLEY,BIG VALLEY,48.205746,158258
SIMS,2011-10-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,25.031681,7544
SIMS,2011-10-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,0
SIMS,2011-10-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,42.381416,1130
SIMS,2011-10-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,0
SIMS,2011-10-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,75.616097,13928
SIMS,2011-10-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,,0
SIMS,2011-10-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,0
SIMS,2011-10-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,37.240302,928
SIMS,2011-10-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,52.586892,56409
SIMS,2011-10-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,58.807337,3135
SIMS,2011-10-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,37.998773,815
SIMS,2011-10-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,0
SIMS,2011-10-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,0
SIMS,2011-10-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,0
SIMS,2011-10-01,6-101,6-101,BULL FLAT,BULL FLAT,20.571429,7
SIMS,2011-10-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,40.26665,4114
SIMS,2011-10-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,47.965882,1700
SIMS,2011-10-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,0
SIMS,2011-10-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,38.29334,146373
SIMS,2011-10-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,,0
SIMS,2011-10-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,,0
SIMS,2011-10-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,,0
SIMS,2011-10-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,,0
SIMS,2011-10-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,46.178838,4026
SIMS,2011-10-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,,0
SIMS,2011-10-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,,0
SIMS,2011-10-01,6-061,6-061,CAMEO AREA,CAMEO AREA,,0
SIMS,2011-10-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,31.926829,123
SIMS,2011-10-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,,0
SIMS,2011-10-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,69.359564,826
SIMS,2011-10-01,3-018,3-018,CARPINTERIA,CARPINTERIA,74.978573,11294
SIMS,2011-10-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,25.9128,22328
SIMS,2011-10-01,6-006,6-006,CARSON VALLEY,CARSON VALLEY,59.370794,6033
SIMS,2011-10-01,5-029,5-029,CASTAC LAKE VALLEY,CASTAC LAKE VALLEY,37.271868,846
SIMS,2011-10-01,2-008,2-008,CASTRO VALLEY,CASTRO VALLEY,,0
SIMS,2011-10-01,6-038,6-038,CAVES CANYON VALLEY,CAVES CANYON VALLEY,,0
SIMS,2011-10-01,5-045,5-045,CAYTON VALLEY,CAYTON VALLEY,67.594588,4250
SIMS,2011-10-01,3-038,3-038,CAYUCOS VALLEY,CAYUCOS VALLEY,,0
SIMS,2011-10-01,7-043,7-043,CHEMEHUEVI VALLEY,CHEMEHUEVI VALLEY,,0
SIMS,2011-10-01,7-032,7-032,CHOCOLATE VALLEY,CHOCOLATE VALLEY,,0
SIMS,2011-10-01,3-005,3-005,CHOLAME VALLEY,CHOLAME VALLEY,41.330313,17435
SIMS,2011-10-01,3-042,3-042,CHORRO VALLEY,CHORRO VALLEY,48.375194,1290
SIMS,2011-10-01,5-061,5-061,CHROME TOWN AREA,CHROME TOWN AREA,48.021696,507
SIMS,2011-10-01,7-005,7-005,CHUCKWALLA VALLEY,CHUCKWALLA VALLEY,54.589112,3288
SIMS,2011-10-01,2-005,2-005,CLAYTON VALLEY,CLAYTON VALLEY,75.977143,175
SIMS,2011-10-01,5-066,5-066,CLEAR LAKE CACHE FORMATION,CLEAR LAKE CACHE FORMATION,44.290909,935
SIMS,2011-10-01,5-058,5-058,CLOVER VALLEY,CLOVER VALLEY,37.96799,781
SIMS,2011-10-01,7-021.03,7-021,COACHELLA VALLEY,COACHELLA VALLEY - DESERT HOT SPRINGS,68.883914,1206
SIMS,2011-10-01,7-021.01,7-021,COACHELLA VALLEY,COACHELLA VALLEY - INDIO,56.429984,236995
SIMS,2011-10-01,7-021.02,7-021,COACHELLA VALLEY,COACHELLA VALLEY - MISSION CREEK,71.625,8
