Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
SIMS,2022-03-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,57.008299,482
SIMS,2022-03-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
SIMS,2022-03-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,62.952861,39606
SIMS,2022-03-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,61.370663,9483
SIMS,2022-03-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,48.597019,158896
SIMS,2022-03-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,53.296626,72502
SIMS,2022-03-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,72.592596,9698
SIMS,2022-03-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
SIMS,2022-03-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
SIMS,2022-03-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,72.271446,5887
SIMS,2022-03-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,63.980587,2318
SIMS,2022-03-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,103.511526,1605
SIMS,2022-03-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,51.311679,133448
SIMS,2022-03-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,60.425781,48269
SIMS,2022-03-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,80.907063,538
SIMS,2022-03-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
SIMS,2022-03-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,82.179197,7768
SIMS,2022-03-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
SIMS,2022-03-01,5-054,5-054,ASH VALLEY,ASH VALLEY,51.319967,12095
SIMS,2022-03-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
SIMS,2022-03-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,61.351625,1877
SIMS,2022-03-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,88.391517,613
SIMS,2022-03-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,83.849206,126
SIMS,2022-03-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,103.219608,510
SIMS,2022-03-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
SIMS,2022-03-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
SIMS,2022-03-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
SIMS,2022-03-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,58.0,8
