Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
SIMS,2007-05-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,11.0,230
SIMS,2007-05-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
SIMS,2007-05-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,78.118508,37356
SIMS,2007-05-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,83.327415,9068
SIMS,2007-05-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,105.186906,147850
SIMS,2007-05-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,89.663258,66796
SIMS,2007-05-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,147.53603,9048
SIMS,2007-05-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
SIMS,2007-05-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
SIMS,2007-05-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,100.578905,4930
SIMS,2007-05-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,97.812661,1943
SIMS,2007-05-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,48.399499,1597
SIMS,2007-05-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,71.194487,98140
SIMS,2007-05-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,120.802598,40496
SIMS,2007-05-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,91.834951,515
SIMS,2007-05-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
SIMS,2007-05-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,68.325216,5544
SIMS,2007-05-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
SIMS,2007-05-01,5-054,5-054,ASH VALLEY,ASH VALLEY,83.917313,5805
SIMS,2007-05-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
